"prompt_id","source_type","category","source_hint","file_path","relative_path","original_source"
"SRC0066","benchmarks","Benchmark","benchmarks: diffusion_of_hill","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__diffusion_of_hill__1_sine_zero_flux.prm","benchmarks\diffusion_of_hill\1_sine_zero_flux.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\diffusion_of_hill\1_sine_zero_flux.prm"
"SRC0067","benchmarks","Benchmark","benchmarks: diffusion_of_hill","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__diffusion_of_hill__1_sine_zero_flux_ci.prm","benchmarks\diffusion_of_hill\1_sine_zero_flux_ci.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\diffusion_of_hill\1_sine_zero_flux_ci.prm"
"SRC0068","benchmarks","Benchmark","benchmarks: diffusion_of_hill","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__diffusion_of_hill__2_sine_constant_h.prm","benchmarks\diffusion_of_hill\2_sine_constant_h.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\diffusion_of_hill\2_sine_constant_h.prm"
"SRC0069","benchmarks","Benchmark","benchmarks: doneahuerta","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__doneahuerta__doneahuerta.prm","benchmarks\doneahuerta\doneahuerta.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\doneahuerta\doneahuerta.prm"
"SRC0070","benchmarks","Benchmark","benchmarks: entropy_adiabat","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__entropy_adiabat__entropy_adiabat.prm","benchmarks\entropy_adiabat\entropy_adiabat.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\entropy_adiabat\entropy_adiabat.prm"
"SRC0071","benchmarks","Benchmark","benchmarks: entropy_adiabat","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__entropy_adiabat__entropy_combined.prm","benchmarks\entropy_adiabat\entropy_combined.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\entropy_adiabat\entropy_combined.prm"
"SRC0072","benchmarks","Benchmark","benchmarks: entropy_adiabat","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__entropy_adiabat__entropy_conduction.prm","benchmarks\entropy_adiabat\entropy_conduction.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\entropy_adiabat\entropy_conduction.prm"
"SRC0073","benchmarks","Benchmark","benchmarks: entropy_adiabat","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__entropy_adiabat__entropy_half_space.prm","benchmarks\entropy_adiabat\entropy_half_space.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\entropy_adiabat\entropy_half_space.prm"
"SRC0074","benchmarks","Benchmark","benchmarks: finite_strain","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__finite_strain__pure_shear.prm","benchmarks\finite_strain\pure_shear.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\finite_strain\pure_shear.prm"
"SRC0075","benchmarks","Benchmark","benchmarks: finite_strain","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__finite_strain__simple_shear.prm","benchmarks\finite_strain\simple_shear.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\finite_strain\simple_shear.prm"
"SRC0076","benchmarks","Benchmark","benchmarks: free_surface_tractions","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__free_surface_tractions__viscoelastic__free_surface_VE_cylinder_2D_loading.prm","benchmarks\free_surface_tractions\viscoelastic\free_surface_VE_cylinder_2D_loading.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\free_surface_tractions\viscoelastic\free_surface_VE_cylinder_2D_loading.prm"
"SRC0077","benchmarks","Benchmark","benchmarks: free_surface_tractions","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__free_surface_tractions__viscoelastic__free_surface_VE_cylinder_2D_loading_fixed_elastic_dt.prm","benchmarks\free_surface_tractions\viscoelastic\free_surface_VE_cylinder_2D_loading_fixed_elastic_dt.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\free_surface_tractions\viscoelastic\free_surface_VE_cylinder_2D_loading_fixed_elastic_dt.prm"
"SRC0078","benchmarks","Benchmark","benchmarks: free_surface_tractions","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__free_surface_tractions__viscoelastic__free_surface_VE_cylinder_2D_loading_unloading.prm","benchmarks\free_surface_tractions\viscoelastic\free_surface_VE_cylinder_2D_loading_unloading.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\free_surface_tractions\viscoelastic\free_surface_VE_cylinder_2D_loading_unloading.prm"
"SRC0079","benchmarks","Benchmark","benchmarks: free_surface_tractions","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__free_surface_tractions__viscoelastic__free_surface_VE_cylinder_3D_loading.prm","benchmarks\free_surface_tractions\viscoelastic\free_surface_VE_cylinder_3D_loading.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\free_surface_tractions\viscoelastic\free_surface_VE_cylinder_3D_loading.prm"
"SRC0080","benchmarks","Benchmark","benchmarks: free_surface_tractions","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__free_surface_tractions__viscoelastic__free_surface_VE_cylinder_3D_loading_fixed_elastic_dt.prm","benchmarks\free_surface_tractions\viscoelastic\free_surface_VE_cylinder_3D_loading_fixed_elastic_dt.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\free_surface_tractions\viscoelastic\free_surface_VE_cylinder_3D_loading_fixed_elastic_dt.prm"
"SRC0081","benchmarks","Benchmark","benchmarks: free_surface_tractions","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__free_surface_tractions__viscous__free_surface_viscous_cylinder_2D_loading.prm","benchmarks\free_surface_tractions\viscous\free_surface_viscous_cylinder_2D_loading.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\free_surface_tractions\viscous\free_surface_viscous_cylinder_2D_loading.prm"
"SRC0082","benchmarks","Benchmark","benchmarks: free_surface_tractions","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__free_surface_tractions__viscous__free_surface_viscous_cylinder_3D_loading.prm","benchmarks\free_surface_tractions\viscous\free_surface_viscous_cylinder_3D_loading.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\free_surface_tractions\viscous\free_surface_viscous_cylinder_3D_loading.prm"
"SRC0083","benchmarks","Benchmark","benchmarks: geoid-spectral-comparison","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__geoid-spectral-comparison__spectral-comparison.prm","benchmarks\geoid-spectral-comparison\spectral-comparison.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\geoid-spectral-comparison\spectral-comparison.prm"
"SRC0084","benchmarks","Benchmark","benchmarks: grain_size_pinned_state","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__grain_size_pinned_state__grain_size_plunge.prm","benchmarks\grain_size_pinned_state\grain_size_plunge.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\grain_size_pinned_state\grain_size_plunge.prm"
"SRC0085","benchmarks","Benchmark","benchmarks: gravity_mantle","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__gravity_mantle__mantle_gravity.prm","benchmarks\gravity_mantle\mantle_gravity.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\gravity_mantle\mantle_gravity.prm"
"SRC0086","benchmarks","Benchmark","benchmarks: gravity_thick_shell","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__gravity_thick_shell__thick_shell.prm","benchmarks\gravity_thick_shell\thick_shell.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\gravity_thick_shell\thick_shell.prm"
"SRC0087","benchmarks","Benchmark","benchmarks: gravity_thick_shell","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__gravity_thick_shell__doc__thick_shell.prm","benchmarks\gravity_thick_shell\doc\thick_shell.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\gravity_thick_shell\doc\thick_shell.prm"
"SRC0088","benchmarks","Benchmark","benchmarks: gravity_thin_shell","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__gravity_thin_shell__gravity_thin_shell.prm","benchmarks\gravity_thin_shell\gravity_thin_shell.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\gravity_thin_shell\gravity_thin_shell.prm"
"SRC0089","benchmarks","Benchmark","benchmarks: gravity_thin_shell","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__gravity_thin_shell__doc__thinshell_a.prm","benchmarks\gravity_thin_shell\doc\thinshell_a.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\gravity_thin_shell\doc\thinshell_a.prm"
"SRC0090","benchmarks","Benchmark","benchmarks: gravity_thin_shell","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__gravity_thin_shell__doc__thinshell_b.prm","benchmarks\gravity_thin_shell\doc\thinshell_b.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\gravity_thin_shell\doc\thinshell_b.prm"
"SRC0091","benchmarks","Benchmark","benchmarks: gravity_thin_shell","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__gravity_thin_shell__doc__thinshell_c.prm","benchmarks\gravity_thin_shell\doc\thinshell_c.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\gravity_thin_shell\doc\thinshell_c.prm"
"SRC0092","benchmarks","Benchmark","benchmarks: hollow_sphere","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__hollow_sphere__hollow_sphere.prm","benchmarks\hollow_sphere\hollow_sphere.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\hollow_sphere\hollow_sphere.prm"
"SRC0093","benchmarks","Benchmark","benchmarks: inclusion","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__inclusion__compositional_fields__inclusion_compositional_fields.prm","benchmarks\inclusion\compositional_fields\inclusion_compositional_fields.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\inclusion\compositional_fields\inclusion_compositional_fields.prm"
"SRC0094","benchmarks","Benchmark","benchmarks: inclusion","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__inclusion__compositional_fields__inclusion_particles.prm","benchmarks\inclusion\compositional_fields\inclusion_particles.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\inclusion\compositional_fields\inclusion_particles.prm"
"SRC0095","benchmarks","Benchmark","benchmarks: inclusion","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__inclusion__doc__inclusion.prm","benchmarks\inclusion\doc\inclusion.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\inclusion\doc\inclusion.prm"
"SRC0096","benchmarks","Benchmark","benchmarks: infill_density","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__infill_density__infill_ascii.prm","benchmarks\infill_density\infill_ascii.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\infill_density\infill_ascii.prm"
"SRC0097","benchmarks","Benchmark","benchmarks: king2dcompressible","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__king2dcompressible__ala.prm","benchmarks\king2dcompressible\ala.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\king2dcompressible\ala.prm"
"SRC0098","benchmarks","Benchmark","benchmarks: layeredflow","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__layeredflow__layeredflow.prm","benchmarks\layeredflow\layeredflow.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\layeredflow\layeredflow.prm"
"SRC0099","benchmarks","Benchmark","benchmarks: newton_solver_benchmark_set","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__newton_solver_benchmark_set__nonlinear_channel_flow__input_t.prm","benchmarks\newton_solver_benchmark_set\nonlinear_channel_flow\input_t.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\newton_solver_benchmark_set\nonlinear_channel_flow\input_t.prm"
"SRC0100","benchmarks","Benchmark","benchmarks: newton_solver_benchmark_set","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__newton_solver_benchmark_set__nonlinear_channel_flow__input_t_gmg.prm","benchmarks\newton_solver_benchmark_set\nonlinear_channel_flow\input_t_gmg.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\newton_solver_benchmark_set\nonlinear_channel_flow\input_t_gmg.prm"
"SRC0101","benchmarks","Benchmark","benchmarks: newton_solver_benchmark_set","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__newton_solver_benchmark_set__nonlinear_channel_flow__input_v.prm","benchmarks\newton_solver_benchmark_set\nonlinear_channel_flow\input_v.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\newton_solver_benchmark_set\nonlinear_channel_flow\input_v.prm"
"SRC0102","benchmarks","Benchmark","benchmarks: newton_solver_benchmark_set","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__newton_solver_benchmark_set__nonlinear_channel_flow__input_v_gmg.prm","benchmarks\newton_solver_benchmark_set\nonlinear_channel_flow\input_v_gmg.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\newton_solver_benchmark_set\nonlinear_channel_flow\input_v_gmg.prm"
"SRC0103","benchmarks","Benchmark","benchmarks: newton_solver_benchmark_set","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__newton_solver_benchmark_set__spiegelman_et_al_2016__input.prm","benchmarks\newton_solver_benchmark_set\spiegelman_et_al_2016\input.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\newton_solver_benchmark_set\spiegelman_et_al_2016\input.prm"
"SRC0104","benchmarks","Benchmark","benchmarks: newton_solver_benchmark_set","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__newton_solver_benchmark_set__tosi_et_al_2015__input.prm","benchmarks\newton_solver_benchmark_set\tosi_et_al_2015\input.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\newton_solver_benchmark_set\tosi_et_al_2015\input.prm"
"SRC0105","benchmarks","Benchmark","benchmarks: newton_solver_benchmark_set","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__newton_solver_benchmark_set__tosi_et_al_2015__input_gmg.prm","benchmarks\newton_solver_benchmark_set\tosi_et_al_2015\input_gmg.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\newton_solver_benchmark_set\tosi_et_al_2015\input_gmg.prm"
"SRC0106","benchmarks","Benchmark","benchmarks: nsinker","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__nsinker__gmg-no-avg.prm","benchmarks\nsinker\gmg-no-avg.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\nsinker\gmg-no-avg.prm"
"SRC0107","benchmarks","Benchmark","benchmarks: nsinker","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__nsinker__nsinker.prm","benchmarks\nsinker\nsinker.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\nsinker\nsinker.prm"
"SRC0108","benchmarks","Benchmark","benchmarks: nsinker","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__nsinker__nsinker_2d.prm","benchmarks\nsinker\nsinker_2d.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\nsinker\nsinker_2d.prm"
"SRC0109","benchmarks","Benchmark","benchmarks: nsinker","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__nsinker__nsinker_bfbt.prm","benchmarks\nsinker\nsinker_bfbt.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\nsinker\nsinker_bfbt.prm"
"SRC0110","benchmarks","Benchmark","benchmarks: nsinker","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__nsinker__nsinker_gmg.prm","benchmarks\nsinker\nsinker_gmg.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\nsinker\nsinker_gmg.prm"
"SRC0111","benchmarks","Benchmark","benchmarks: nsinker_spherical_shell","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__nsinker_spherical_shell__amg.prm","benchmarks\nsinker_spherical_shell\amg.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\nsinker_spherical_shell\amg.prm"
"SRC0112","benchmarks","Benchmark","benchmarks: nsinker_spherical_shell","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__nsinker_spherical_shell__gmg.prm","benchmarks\nsinker_spherical_shell\gmg.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\nsinker_spherical_shell\gmg.prm"
"SRC0113","benchmarks","Benchmark","benchmarks: onset-of-convection","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__onset-of-convection__convection-box-base.prm","benchmarks\onset-of-convection\convection-box-base.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\onset-of-convection\convection-box-base.prm"
"SRC0114","benchmarks","Benchmark","benchmarks: operator_splitting","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__operator_splitting__advection_reaction__advection_reaction_base.prm","benchmarks\operator_splitting\advection_reaction\advection_reaction.base.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\operator_splitting\advection_reaction\advection_reaction.base.prm"
"SRC0115","benchmarks","Benchmark","benchmarks: operator_splitting","C:\Users\mohdw\OneDrive\Desktop\geo\F1\source_prm_dataset\all_files\benchmarks__operator_splitting__doc__exponential_decay_part_1.prm","benchmarks\operator_splitting\doc\exponential_decay.part.1.prm","C:\Users\mohdw\OneDrive\Desktop\geo\fuck\Intro-to-llm-ASPECT\aspect\benchmarks\operator_splitting\doc\exponential_decay.part.1.prm"
